Annotation	lhs	op	rhs	Cov_Smooth	Z_smooth	Enrichment	Enrichment_SE	Enrichment_p_value	Error	Warning	target_parameter	est	SE	Fixed_Enrich	Bonferroni_alpha	Bonferroni_significant	Annotation_model_warning	Annotation_model_error	Bonferroni_significant_no_warning	n_annotations_in_family	n_parameters_in_family
NA	"F_COMP"	"~~"	"F_SUD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0348720726021246	"0.00389611864441791"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_COMP"	"~~"	"SCZ_FG"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0502649386991376	"0.0121050806475668"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_COMP"	"~~"	"SCZ_PGC"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.130410623207909	"0.0121940277544129"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"~~"	"F_INT"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0499571040419073	"0.00618383101716296"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"~~"	"F_SUD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0364506660565695	"0.00292719601715661"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"~~"	"SCZ_FG"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0143735356339806	"0.0040338001703927"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"~~"	"SCZ_PGC"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0551881277933097	"0.00491673961052837"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"~~"	"F_SUD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0473640094490928	"0.00315062837136127"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"~~"	"SCZ_FG"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.00726430009730335	"0.00404854789295588"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"~~"	"SCZ_PGC"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0526730390683229	"0.00385585906775861"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"MDD"	"~~"	"MDD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.0321358619857501	"0.0104832231615184"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"OCD"	"~~"	"OCD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1e-04	"0.0361096392618537"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"PTSD"	"~~"	"PTSD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.000504629447873862	"0.00251329726737107"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"SCZ_FG"	"~~"	"SCZ_FG"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.12406491106295	"0.0187760759391246"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"SCZ_PGC"	"~~"	"SCZ_FG"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.189342279002191	"0.0120401252071321"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"SCZ_PGC"	"~~"	"SCZ_PGC"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.368080571634617	"0.0145505495253723"	"No"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_COMP"	"=~"	"AN"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.447038657235785	"0.0452224186355626"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_COMP"	"=~"	"ANX"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.165687015240792	"0.0298876770404254"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_COMP"	"=~"	"OCD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1	""	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"=~"	"ANX"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.830338202313122	"0.0738614022386033"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"=~"	"MDD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1	""	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_INT"	"=~"	"PTSD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	0.980641177908099	"0.0631821455617421"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"=~"	"ADHD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1.30281262340934	"0.0679224149091322"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"=~"	"AUD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1	""	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
NA	"F_SUD"	"=~"	"CUD"	NA	NA	NA	NA	NA	NA	NA	"BASELINE"	1.08621663596501	"0.0405207522169953"	"Yes"	0.000163398692810458	FALSE	FALSE	FALSE	FALSE	51	6
